Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
Faculty of Arts and Social Sciences,Sciences Po Paris,AIPO1295A,INSTITUTIONS OF THE EUROPEAN UNION,9.00,PS4218,European Foreign Policy,5.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,ASPO1370A,"War, peace and the sovereign state : political thought from Machiavelli to Kant",10.00,PS4217,Major Political Thinkers,5.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,BAFF1100A,UNITED NATIONS AND WORLD GOVERNANCE,4.00,PS3880D,Politics of the United Nations,4.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,BAFF1615A,Geopolitics of the Middle East,5.00,PS2255,Politics of the Middle East,4.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,BCUL169016983,Key Concepts in U.S. Foreign Policy,5.00,PS3242,US Foreign Policy,4.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,BECO1210A,HISTORY OF ECONOMIC THOUGHT,4.00,PS3261,,4.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,BSPO1255A,Social Policies in Europe,5.00,PS3880H,The Politics of European Integ,4.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,CDRO1290A,The Philosophy of International Law,4.00,PS4207,,5.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,CSPO1100A,Contemporary Challenges of European Integration,4.00,PS3880H,The Politics of European Integ,4.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,DAFF2070A,A Primer on International Affairs,5.00,PS2237,Introduction to International,4.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,DAFF3005A,Human Rights Advocacy,5.00,PS3252,Human Rights in International,4.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,HYDHIS2020A,History of Law and War: A Journey in the Legal Construction of War,5.00,PS4216,The Study of War,5.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,IRAAFF1670A,World Politics,10.00,GL4885A,International Law and World Po,5.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,ADRO1245A,Constitutional Design,4.00,PS3701,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,AHIS12A00,"The 19th Century in Europe and Asia: Revolution, Empires and Nations",6.00,PS4752,Political Science Exchange Cou,5.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,BAFF1280A,World Politics,4.00,PS3742,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Sciences Po Paris,BAFF1685A,Sources and General Principles of International Law with Focus on International Water Law,5.00,PS2741,Department Exchange Course,4.00,True
Faculty of Arts and Social Sciences,Leiden University,PU010,Sovereignty and Statehood,5.00,PS2743,Department Exchange Course,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP8002WP10,Nations and Nationalism,5.00,PS3701,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Leiden University,PU003,International Economic Relations,5.00,PS3238,International Political Econom,4.00,True
Faculty of Arts and Social Sciences,Leiden University,PU005,Political and Economic Foundations of Law,5.00,PS2711,Department Exchange Course,4.00,True
Faculty of Arts and Social Sciences,Leiden University,PU006,Anthropology of Gender and Sexuality,5.00,PS2712,Department exchange course,4.00,True
Faculty of Arts and Social Sciences,Leiden University,PU007,Totalitarianism,5.00,PS4711,Political Science Exchange Cou,5.00,True
Faculty of Arts and Social Sciences,Leiden University,PU004,Ethics of Contemporary War,5.00,PS3233,Political and International Et,4.00,True
Faculty of Arts and Social Sciences,Leiden University,AFS6440AFS14,Europe's Armed Forces and Societies,5.00,PS3239,International Conflict Analysi,4.00,True
Faculty of Arts and Social Sciences,Leiden University,ZXX64510IA,International Administration,5.00,PS3706,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WPNIL,Political Research Methods,5.00,PS3257,Political Inquiry,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WPNIL,Introduction to International Relations and Diplomacy,5.00,PS2237,Introduction to International,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP8003WP59,Warfare in the 21st Century,5.00,PS3703,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP8002WP15,European Integration,5.00,PS3880H,The Politics of European Integ,4.00,True
Faculty of Arts and Social Sciences,Leiden University,5841VPMHS,Premodern History of South And Southeast Asia,1.00,HY2250,Introduction to Southeast Asia,4.00,True
Faculty of Arts and Social Sciences,Leiden University,6420SC13,Science as Culture: Introduction,1.00,HY2251,From the Wheel to the Web,4.00,True
Faculty of Arts and Social Sciences,Leiden University,589LU034,20th Century Diplomatic History,1.00,HY2246,,4.00,True
Faculty of Arts and Social Sciences,Leiden University,5773IAS06,The American Political System,1.00,HY2237,The U.S.: From Settlement to S,4.00,True
Faculty of Arts and Social Sciences,Leiden University,GEDNIL,Introduction to Comparative Politics,5.00,PS2234,Introduction to Comparative Po,4.00,True
Faculty of Arts and Social Sciences,Leiden University,HD8001HD50,Introduction to Social & Political Philosophy,5.00,PS2233,Political Ideologies,4.00,True
Faculty of Arts and Social Sciences,Leiden University,HD8002HD50,Contemporary Political Philosophy,5.00,PS2233,Political Ideologies,4.00,True
Faculty of Arts and Social Sciences,Leiden University,IJ2902IJ01,International Dispute Settlement,5.00,PS3239,International Conflict Analysi,4.00,True
Faculty of Arts and Social Sciences,Leiden University,IJ8002IJ13,International Humanitarian Law,5.00,PS3239,International Conflict Analysi,4.00,True
Faculty of Arts and Social Sciences,Leiden University,IJNIL,Human Trafficking,5.00,PS3880E,Topics in PS: Human Traffickin,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP007,Introduction to International Relations and Diplomacy,5.00,PS2237,Introduction to International,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP008,War and Strategic Studies,5.00,PS3240,International Security,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP009,Critical Security Studies,5.00,PS3240,International Security,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP300A,Multilateral Institutions,5.00,PS3251,International Organisations,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP8002WP12,Political Research Methods,5.00,PS3257,Political Inquiry,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP8002WP16,Foreign Policy and Diplomacy,5.00,PS2239,Foreign Policy and Diplomacy,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP8002WP18Y,Political Philosophy,5.00,PS2233,Political Ideologies,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP8002WP23,Ethics of Contemporary Warfare,5.00,PS3233,Political and International Et,4.00,True
Faculty of Arts and Social Sciences,Leiden University,ZXX6444RDMSC,Research Design and Measurement in the Social Sciences,5.00,PS3257,Political Inquiry,4.00,True
Faculty of Arts and Social Sciences,Leiden University,ZXX6453722,Introduction to International Relations and Organizations,5.00,PS3251,International Organisations,4.00,True
Faculty of Arts and Social Sciences,Leiden University,GED2902IJ16A,Political and Economic Foundations of Law,5.00,PS3704,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Leiden University,IJ,Principles of Public International Law,5.00,PS3880E,Topics in PS: Human Traffickin,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP010,Regional Trends: The Rise of China,5.00,PS3741,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Leiden University,WP011,Systems Approaches to Conflict Analysis,5.00,PS3749,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Leiden University,PU001,European Integration,5.00,PS3880H,The Politics of European Integ,4.00,True
Faculty of Arts and Social Sciences,Radboud University Nijmegen,MAN-CI43,War and state and building in Afghanistan,3.00,PS2741,Department Exchange Course,4.00,True
Faculty of Arts and Social Sciences,Radboud University Nijmegen,MAN-CI45,"Natural resources, conflict, governance",3.00,PS2701,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Radboud University Nijmegen,MAN-BCU346,"Politics, ethics and practice",3.00,PS2702,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,University of St Andrews,IR3006,International Regimes and Organisations,30.00,PS3251,International Organisations,4.00,True
Faculty of Arts and Social Sciences,Singapore University of Technology and Design,IR3022,International Relations and International Law,30.00,GL4885A,International Law and World Po,5.00,True
Faculty of Arts and Social Sciences,The LNM Institute of Information Technology,IR3030,Human Rights in Theory and Practice,30.00,PS3252,Human Rights in International,4.00,True
Faculty of Arts and Social Sciences,Helmut Schmidt University,IR3031,Globalisation and the War on Terrorism,30.00,GL4889A,International Law's Regulation,5.00,True
Faculty of Arts and Social Sciences,Tokyo University of Marine Science and Technology,IR3045,Violence in Deeply-Divided Societies,30.00,PS4882,Topics in International Relati,5.00,True
Faculty of Arts and Social Sciences,Minzu University of China,IR3057,Armaments and International Relations,30.00,PS4882E,Topics in IR: Arms Control,5.00,True
Faculty of Arts and Social Sciences,Norwegian Sch of Veterinary Science,IR3062,The United Nations Since 1945,30.00,PS3880D,Politics of the United Nations,4.00,True
Faculty of Arts and Social Sciences,Eckerd College,IR3065,Refugees and International Relations,30.00,PS4882,Topics in International Relati,5.00,True
Faculty of Arts and Social Sciences,Victoria University,IR3301,Politics and State Formation in the Middle East,30.00,PS4881,Topics in Comparative Politics,5.00,True
Faculty of Arts and Social Sciences,Tianjin University of Finance and Economics,IR3008,International Terrorism,30.00,PS3701,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,"University of the Republic, Uruguay",IR3048,Peacekeeping and Humanitarian Intervention,30.00,PS3711,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Charles University in Prague,POL308,International Affairs: European Union and Asia,6.00,PS2236,European Politics,4.00,True
Faculty of Arts and Social Sciences,Charles University in Prague,POL316,Modern Czech Politics Across Various Political Regimes: Never-ending Transformation,6.00,PS3701,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,Cornell Univ Coll of Agriculture & Life Sciences,ANTHR3437,"Global Fantasies, Global Realities, Global Nightmares",3.00,GL1741,Global Studies Exchange Dummy,4.00,True
Faculty of Arts and Social Sciences,"University of British Columbia (Okanagan), The",POLI391F,Special Topics in Political Science - FRZ CONF UNREC,3.00,PS3701,Political Science Exchange Cou,4.00,True
Faculty of Arts and Social Sciences,"University of British Columbia (Okanagan), The",POLI364,International Organisations,3.00,PS3251,International Organisations,4.00,True
Faculty of Arts and Social Sciences,"University of British Columbia (Okanagan), The",POLI435,International Politics on Film,3.00,PS4214,,5.00,True
