Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
Faculty of Science,"Hong Kong Polytechnic University, The",ABCT4104,Recent Developments in Medical Biotechnology,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,"Hong Kong Polytechnic University, The",ABCT3405,Food Microbiology,4.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,"Hong Kong Polytechnic University, The",ABCT3113,Biochemical Techniques,4.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,"Hong Kong Polytechnic University, The",ABCT4101,Advanced Molecular Biology,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,"Hong Kong Polytechnic University, The",ABCT4740,Polymer Chemistry and Nanotechnology,3.00,CM3252,Introduction to Polymer Scienc,4.00,True
Faculty of Science,"Hong Kong Polytechnic University, The",ABCT3101,Immunology,3.00,LSM3223,Immunology,4.00,True
Faculty of Science,"Hong Kong Polytechnic University, The",AMA432,Mathematical Methods for Investment,3.00,ST4245,Statistical Methods for Financ,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS4150,Plant Biotechnology,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS4200,Concepts and Issues in Contemporary Biotechnology,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS4140,Cancer Biology,3.00,LSM4243,Tumour Biology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,CHEM1002,Introduction to Chemistry of Cosmetics,3.00,PR1991,Exchange Enrichment Level 1000,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH2511,Fundamentals of Actuarial Mathematics,3.00,QF1100,Introduction to Quantitative F,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4514,Financial Economics in Actuarial Science,3.00,QF2104,Fundamentals of Quantitative F,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH2511,Fundamentals of Actuarial Mathematics,3.00,QF2104,Fundamentals of Quantitative F,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,FINA3103,Intermediate Investments,3.00,QF2104,Fundamentals of Quantitative F,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS2060,Biodiversity,3.00,LSM2252,Biodiversity,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS2080,Plant Biology,3.00,LSM2254,Fundamentals of Plant Biology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS3160,Ecology,3.00,LSM2251,Ecology and Environment,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS1030,Environmental Science,3.00,LSM2251,Ecology and Environment,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,NANO5600,Nanoscale Thin Films and Nano-structured Materials,6.00,PC4253,Thin Film Technology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ELEC4520,Integrated Circuit Fabrication Technology,6.00,PC4253,Thin Film Technology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4425,Introductory Time Series,3.00,ST4253,Applied Time Series Analysis,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ISOM4540,Time Series Analysis and Forecasting,4.00,ST4253,Applied Time Series Analysis,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH3426,sampling,3.00,ST3239,Survey Methodology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4427,Loss Models and their Applications,3.00,ST3246,Statistical Models for Actuari,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ISOM4720,Simulation in Business and Management,3.00,ST3247,Simulation,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS3240,Introduction to Neurobiology,3.00,LSM3215,Neuronal Signaling and Memory,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH2111,Matrix Algebra and Applications,3.00,MA2001,Linear Algebra I,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH2121,Linear Algebra,4.00,MA2101,Linear Algebra II,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4513,Life Contingencies Models and Insurance Risk,3.00,ST3234,Actuarial Statistics,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH3425,Stochastic Modeling,3.00,ST3236,Stochastic Processes I,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS4380,Pharmacology and Toxicology,3.00,LSM3211,Fundamental Pharmacology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,DASC3250,Numerical Methods for Data Analytics in Science,3.00,DSA2102,Essential Data Analytics Tools,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH3312,Numerical Analysis,3.00,DSA2102,Essential Data Analytics Tools,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS4090,Developmental Biology,3.00,LSM3233,Developmental Biology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH3131,Honors in Linear and Abstract Algebra II,4.00,MA3201,Algebra II,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH2352,Differential Equations,4.00,MA3220,Ordinary Differential Equation,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH2351,Introduction to Differential Equations,3.00,MA3220,Ordinary Differential Equation,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4051,Theory of Ordinary Differential Equations,3.00,MA3220,Ordinary Differential Equation,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH3312,Numerical Analysis,3.00,MA2213,Numerical Analysis I,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH2033,Mathematical Analysis,4.00,MA2108,Mathematical Analysis I,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS4540,Structure and Function of Proteins,3.00,LSM3231,Protein Structure and Function,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS3060,Microbiology,3.00,LSM3232,Microbiology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS4060,Immunobiology,3.00,LSM3223,Immunology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH2011,Introduction To Multivariable Calculus,3.00,MA2104,Multivariable Calculus,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH2023,Multivariable Calculus,4.00,MA2104,Multivariable Calculus,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ISOM3360,Data Mining for Business Analytics,3.00,ST3991,Exchange Enrichment Course,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4423,Nonparametric Statistics,3.00,ST4232,Nonparametric Statistics,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4512,Fundamentals of Mathematical Finance,3.00,ST4245,Statistical Methods for Financ,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ISOM4520,Statistics for Financial Risk Management,4.00,ST4245,Statistical Methods for Financ,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4424,Multivariate Analysis,3.00,ST4250,Multivariate Statistical Analy,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4426,Survival Analysis,3.00,ST4252,Applied Survival Analysis,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,PHYS1112,General Physics I with Calculus,6.00,PC1431,Physics IE,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ELEC-3600,Electromagnetics: From Wireless to Photonic Applications,4.00,PC2020,Electromagnetics for Electrica,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS1020,Biology of Human Health,3.00,LSM1991,Exchange Enrichment Course,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS1010,Appreciation of Biological Sciences,3.00,LSM1301,General Biology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS1901,General Biology I,3.00,LSM1301,General Biology,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4321,Game Theory,3.00,MA4264,Game Theory,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ECON4124,Applied Game Theory,4.00,MA4264,Game Theory,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4225,Topology,3.00,MA4266,Introduction to Algebraic Topo,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4336,Introduction to Mathematics of Image Processing,3.00,MA4268,Mathematics for Visual Data Pr,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH3332,Data Analytic Tools,3.00,MA4991,Exchange Enrichment Course,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ISOM3360,Data Mining for Business Analytics,3.00,MA4991,Exchange Enrichment Course,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4514,Financial Economics in Actuarial Science,3.00,MA4991,Exchange Enrichment Course,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4513,Life Contingencies Models and Insurance Risk 3,3.00,MA4991,Exchange Enrichment Course,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,PHYS1003,Energy and Related Environmental Issues,6.00,GEC1010,Clean Energy and Storage,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,PHYS1002,Introduction to Astrophysics and Astronomy,6.00,GEH1031,Understanding the Universe,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,PHYS1006,Astronomy for Beginners,6.00,GEH1031,Understanding the Universe,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4063,Functional Analysis,2.00,MA4211,Functional Analysis,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4052,Partial Differential Equations,3.00,MA4221,Partial Differential Equations,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH3322,Matrix Computation,3.00,MA4230,Matrix Computation,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ELEC5470,Convex Optimization,3.00,DSA3102,Essential Data Analytics Tools,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4335,Introduction to Optimization,3.00,DSA3102,Essential Data Analytics Tools,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS3070,Biophysics and Physical Biochemistry,3.00,LSM3243,Molecular Biophysics,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4335,Introduction to Optimization,3.00,MA3236,Non-Linear Programming,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH3424,Regression Analysis,3.00,ST3131,Regression Analysis,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH2411,Applied Statistics,4.00,ST1131,Introduction to Statistics and,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH3423,Statistical Inference 3,3.00,ST2132,Mathematical Statistics,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ELEC2600,Probability and Random Processes in Engineering,4.00,ST2334,Probability and Statistics,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,FINA3203,Derivative Securities,3.00,QF3101,Investment Instruments and Ris,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4514,Financial Economics in Actuarial Science,3.00,QF3101,Investment Instruments and Ris,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,MATH4511,Quantitative Methods for Fixed Income Derivatives,3.00,QF3101,Investment Instruments and Ris,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS4550,Biochemistry of Nutrition,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,LIFS4760,Biochemistry of Diseases,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,Hong Kong University of Science & Technology,ENVS3005,Environmental Microbiology,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,MA4543,Introduction to Time Series and Forecasting,3.00,ST4253,Applied Time Series Analysis,4.00,True
Faculty of Science,City University of Hong Kong,MS4212,Predictive Analytics and Forecasting,3.00,ST4253,Applied Time Series Analysis,4.00,True
Faculty of Science,City University of Hong Kong,MS3106,Simulation,3.00,ST3247,Simulation,4.00,True
Faculty of Science,City University of Hong Kong,MA1508,Calculus,4.00,MA2002,Calculus,4.00,True
Faculty of Science,City University of Hong Kong,MA4546,Introduction to Stochastic Processes,3.00,ST3236,Stochastic Processes I,4.00,True
Faculty of Science,City University of Hong Kong,BMS2003B,Clinical Chemistry,2.00,LSM2996,Exchange Enrichment Course,2.00,True
Faculty of Science,City University of Hong Kong,BMS4007,Pharmacology and Toxicology,3.00,LSM3211,Fundamental Pharmacology,4.00,True
Faculty of Science,City University of Hong Kong,MA2503,Linear Algebra,4.00,MA2001,Linear Algebra I,4.00,True
Faculty of Science,City University of Hong Kong,CHEM3055,Green Chemistry,3.00,CM4269,Sustainable & Green Chemistry,4.00,True
Faculty of Science,City University of Hong Kong,CS2312,Problem Solving and Programming,3.00,COS1000,Computational Thinking for Sci,4.00,True
Faculty of Science,City University of Hong Kong,BCH4057,Developmental and Regenerative Biology,3.00,LSM3233,Developmental Biology,4.00,True
Faculty of Science,City University of Hong Kong,MA3511,Ordinary Differential Equations,3.00,MA3220,Ordinary Differential Equation,4.00,True
Faculty of Science,City University of Hong Kong,CHEM3053,Computational Chemistry,3.00,CM3296,Molecular Modelling Theory & P,4.00,True
Faculty of Science,City University of Hong Kong,CHEM4029,Advanced Analytical Chemistry,4.00,CM4242,Advanced Analytical Techniques,4.00,True
Faculty of Science,City University of Hong Kong,MA3523,Introduction to Abstract Algebra,3.00,MA2202,Algebra I,4.00,True
Faculty of Science,City University of Hong Kong,MA3525,Elementary numerical methods,3.00,MA2213,Numerical Analysis I,4.00,True
Faculty of Science,City University of Hong Kong,CHEM4084,Crystallography/ Solid-state Inorganic Chemistry,4.00,CM3253,Materials Chemistry 1,4.00,True
Faculty of Science,City University of Hong Kong,BCH4079,"Food Microbes, Toxins and Public Health",4.00,LSM3225,Molecular Microbiology in Huma,4.00,True
Faculty of Science,City University of Hong Kong,BMS4801,Microbial Physiology,4.00,LSM3232,Microbiology,4.00,True
Faculty of Science,City University of Hong Kong,BCH2013,Microbiology,3.00,LSM3232,Microbiology,4.00,True
Faculty of Science,City University of Hong Kong,BCH2103,Microbiology,3.00,LSM3232,Microbiology,4.00,True
Faculty of Science,City University of Hong Kong,BCH3013,Microbiology,4.00,LSM3232,Microbiology,4.00,True
Faculty of Science,City University of Hong Kong,BCH4018,Microbial Physiology,4.00,LSM3232,Microbiology,4.00,True
Faculty of Science,City University of Hong Kong,SEEM4111,Business Analytics and Data Visualization,3.00,ST4991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,MA3521,Introductory Mathematical Finance,3.00,QF2104,Fundamentals of Quantitative F,4.00,True
Faculty of Science,City University of Hong Kong,BCH3012A,Genetics,3.00,LSM3220,"Genes, Genomes and Biomedical",4.00,True
Faculty of Science,City University of Hong Kong,BCH4062,Infection and Immunity,4.00,LSM3223,Immunology,4.00,True
Faculty of Science,City University of Hong Kong,MA2508,Multi-variable calculus,4.00,MA2104,Multivariable Calculus,4.00,True
Faculty of Science,City University of Hong Kong,MS6217,Statistical Modelling in Economics and Finance,3.00,ST4245,Statistical Methods for Financ,4.00,True
Faculty of Science,City University of Hong Kong,MS4226,Risk Management Models,3.00,ST4245,Statistical Methods for Financ,4.00,True
Faculty of Science,City University of Hong Kong,GE-1305,Foundation Physics,3.00,PC1201,Fundamentals of Physics,4.00,True
Faculty of Science,City University of Hong Kong,GE1310,The Biochemistry of Attraction,3.00,LSM1991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,GE1352,How Your Brain Works,3.00,LSM1991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,MA4546,Introduction to Stochastic Processes,3.00,MA4260,Stochastic Operations Research,4.00,True
Faculty of Science,City University of Hong Kong,MA4542,Real Analysis,3.00,MA4262,Measure and Integration,4.00,True
Faculty of Science,City University of Hong Kong,BCH1200,Discovery in Biology,3.00,LSM1301,General Biology,4.00,True
Faculty of Science,City University of Hong Kong,BCH4078,Aquatic Ecology,4.00,LSM3254,Ecology of Aquatic Environment,4.00,True
Faculty of Science,City University of Hong Kong,BCH3038,Environmental Sampling and Risk Assessment,4.00,LSM3257,Applied Data Analysis in Ecolo,4.00,True
Faculty of Science,City University of Hong Kong,MA3515,Introduction to Optimization,3.00,MA3252,Linear and Network Optimisatio,4.00,True
Faculty of Science,City University of Hong Kong,SDSC2002,Convex Optimization,3.00,DSA3102,Essential Data Analytics Tools,4.00,True
Faculty of Science,City University of Hong Kong,BCH2067,Diversity of Life and Evolution,3.00,LSM3252,Evolution and Comparative Geno,4.00,True
Faculty of Science,City University of Hong Kong,SEEM2102,Data Analytics and Statistical Methods,3.00,ST2991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,IS2240,Python programming for business,3.00,ST2991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,MS3252,Regression Analysis,3.00,ST3131,Regression Analysis,4.00,True
Faculty of Science,City University of Hong Kong,EF4321,Derivatives and Risk Management,3.00,QF3101,Investment Instruments and Ris,4.00,True
Faculty of Science,City University of Hong Kong,BCH4039A,Environmental Conservation and Resources Management,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,BCH4073A,Soil and Terrestrial Plant Ecology,4.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,BIOL4260,Conservation Biology,3.00,LSM4262,Tropical Conservation Biology,4.00,True
Faculty of Science,City University of Hong Kong,GE2333,The Science of Cosmetics,3.00,PR2991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,BCH3074A,Plant Physiology,3.00,LSM2254,Fundamentals of Plant Biology,4.00,True
Faculty of Science,City University of Hong Kong,BCH3068,General Ecology,4.00,LSM2251,Ecology and Environment,4.00,True
Faculty of Science,City University of Hong Kong,BCH4805,Technology for Regenerative Medicine,4.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,BCH4045,Medicinal Chemistry,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,BMS4005,Medical Virology,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,BMS4002,Public Health and Emerging Infectious Diseases,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,City University of Hong Kong,BMS3004,Advanced Medical Microbiology,3.00,LSM4223,Advances in Antimicrobial Stra,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT3955,Survival Analysis,6.00,ST4252,Applied Survival Analysis,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT3603,Stochastic Processes,6.00,ST3236,Stochastic Processes I,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT3903,Stochastic models,6.00,ST3236,Stochastic Processes I,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT3617,Sample Survey Methods,6.00,ST3239,Survey Methodology,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT3908,Credibility theory and loss distributions,6.00,ST3246,Statistical Models for Actuari,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT3906,Risk Theory I,6.00,ST3246,Statistical Models for Actuari,4.00,True
Faculty of Science,"University of Hong Kong, The",BIOL2218,Human Physiology,6.00,LSM3214,Human Physiology - Hormones an,4.00,True
Faculty of Science,"University of Hong Kong, The",BIOL4409,General virology,6.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,"University of Hong Kong, The",CCST9009,Living with Stem Cells,6.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH2101,Linear Algebra I,6.00,MA2001,Linear Algebra I,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH2102,Linear Algebra ll,6.00,MA2101,Linear Algebra II,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT3600,Linear Statistical Analysis,6.00,ST3131,Regression Analysis,4.00,True
Faculty of Science,"University of Hong Kong, The",CHEM4242,Analytical chemistry,6.00,CM4242,Advanced Analytical Techniques,4.00,True
Faculty of Science,"University of Hong Kong, The",ENVS3010,Sustainable energy and environment,6.00,CM4282,Energy Resources,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH2211,Multivariable Calculus,6.00,MA2311,Techniques in Advanced Calculu,4.00,True
Faculty of Science,"University of Hong Kong, The",CHEM3442,Organic chemistry of biomolecules,6.00,CM3225,Biomolecules,4.00,True
Faculty of Science,"University of Hong Kong, The",CHEM3143,Introduction to materials chemistry,6.00,CM3253,Materials Chemistry 1,4.00,True
Faculty of Science,"University of Hong Kong, The",BIOL2324,Microbial physiology and biochemistry,6.00,LSM3232,Microbiology,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH2211,Multivariable Calculus,6.00,MA2104,Multivariable Calculus,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH2241,Introduction to mathematical analysis,6.00,MA2108,Mathematical Analysis I,4.00,True
Faculty of Science,"University of Hong Kong, The",BIOL3214,General virology,6.00,LSM3225,Molecular Microbiology in Huma,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT4601,Time-series analysis,6.00,ST4253,Applied Time Series Analysis,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT7611,Computational statistics,6.00,ST4231,Computer Intensive Statistical,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT3904,Corporate finance for actuarial science,6.00,ST4245,Statistical Methods for Financ,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT4602,Multivariate data analysis,6.00,ST4250,Multivariate Statistical Analy,4.00,True
Faculty of Science,"University of Hong Kong, The",BIOL2103,Biological sciences laboratory course,6.00,LSM2191,Laboratory Techniques in Life,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH4511,Introduction to differentiable manifolds,3.00,MA4991,Exchange Enrichment Course,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS-1250,Fundamental physics,6.00,PC1201,Fundamentals of Physics,4.00,True
Faculty of Science,"University of Hong Kong, The",ELEC-2243,Introduction to electricity and Magnetism,6.00,PC2020,Electromagnetics for Electrica,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS-2255,Introductory electricity and magnetism,6.00,PC2031,Electricity & Magnetism I,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS-2250,Introductory mechanics,6.00,PC2032,Classical Mechanics I,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS-2265,Introductory quantum physics,6.00,PC2130,Quantum Mechanics I,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS2265,Modern Physics,6.00,PC2130B,Applied Quantum Physics,4.00,True
Faculty of Science,"University of Hong Kong, The",CHEM3542,Physical chemistry: statistical thermodynamics and kinetics theory,6.00,PC2135,Thermodynamics and Statistical,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS3550,Statistical mechanics & thermodynamics,6.00,PC2135,Thermodynamics and Statistical,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS1650,Nature of the universe,6.00,PC2411,Practical Astronomy,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH3911,Game theory and strategy,6.00,MA4264,Game Theory,4.00,True
Faculty of Science,"University of Hong Kong, The",CHEM3242,Food and water analysis,6.00,FST2991,Exchange Enrichment Course,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS-1650,Nature of the universe,6.00,GEH1031,Understanding the Universe,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH4404,Functional analysis,6.00,MA4211,Functional Analysis,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH3904,Introduction to optimisation,6.00,DSA3102,Essential Data Analytics Tools,4.00,True
Faculty of Science,"University of Hong Kong, The",BIOL3501,Evolution,6.00,LSM3252,Evolution and Comparative Geno,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH3405,Differential Equations,6.00,MA3220,Ordinary Differential Equation,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH3408,Computational methods and differential equations with applications,6.00,MA3227,Numerical Analysis II,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH3904,Introduction to optimisation,6.00,MA3236,Non-Linear Programming,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT2601,Probability and statistics I,6.00,ST2334,Probability and Statistics,4.00,True
Faculty of Science,"University of Hong Kong, The",MATH3906,Financial Calculus,6.00,QF4103,Mathematical Models of Financi,4.00,True
Faculty of Science,"University of Hong Kong, The",STAT3615,Practical mathematics for investment,6.00,QF4991,Exchange Enrichment Course,4.00,True
Faculty of Science,"University of Hong Kong, The",BIOL3205,Human physiology,6.00,LSM2991,Exchange Enrichment Course,4.00,True
Faculty of Science,"University of Hong Kong, The",CCST9021,Hong Kong: Our Marine Heritage,6.00,LSM2991,Exchange Enrichment Course,4.00,True
Faculty of Science,"University of Hong Kong, The",CCST9052,"Coffee, Cigarettes & Alcohol",6.00,LSM2991,Exchange Enrichment Course,4.00,True
Faculty of Science,"University of Hong Kong, The",CCST9052,"Coffee, Cigarettes and Alcohol",6.00,PR1991,Exchange Enrichment Level 1000,4.00,True
Faculty of Science,"University of Hong Kong, The",CCST9059,Poisons,6.00,PR2991,Exchange Enrichment Course,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS-4551,Solid state physics,6.00,PC4240,Solid State Physics II,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS4850,Particle Physics,6.00,PC4245,Particle Physics,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS3651,The Physical Universe,6.00,PC2412,Celestial Exploration,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS4351,Advanced Quantum Mechanics,6.00,PC3130,Quantum Mechanics II,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS4450,Advanced electromagnetism,6.00,PC3231,Electricity & Magnetism II,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS3851,Atomic and Nuclear Physics,6.00,PC3232,Nuclear & Particle Physics,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS3551,Introductory Solid State Physics,6.00,PC3235,Solid State Physics I,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS-2160,Introductory computational physics,6.00,PC3236,Computational Methods in Physi,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS-4150,Computational physics,6.00,PC3236,Computational Methods in Physi,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS4150,Computational Physics,6.00,PC3236,Computational Methods in Physi,4.00,True
Faculty of Science,"University of Hong Kong, The",PHYS3652,Principles of Astronomy,6.00,PC3246,Astrophysics I,4.00,True
Faculty of Science,"University of Hong Kong, The",BIOC3604,Essential techniques in biochemistry and molecular biology,6.00,LSM2191,Laboratory Techniques in Life,4.00,True
Faculty of Science,"Chinese University of Hong Kong, The",BCHE4040,Aspects of Neuroscience,3.00,LSM3215,Neuronal Signaling and Memory,4.00,True
Faculty of Science,"Chinese University of Hong Kong, The",BIOL3530,Plant Physiology,3.00,LSM2254,Fundamentals of Plant Biology,4.00,True
Faculty of Science,"Chinese University of Hong Kong, The",MATH2040,Linear Algebra II,3.00,MA2101,Linear Algebra II,4.00,True
Faculty of Science,"Chinese University of Hong Kong, The",PHAR3413,Pharmacology and Therapeutics 2,3.00,LSM3211,Fundamental Pharmacology,4.00,True
Faculty of Science,"Chinese University of Hong Kong, The",CMBI3101,Biology of Model Organisms for CMB Research,3.00,LSM3991,Exchange Enrichment Course,4.00,True
Faculty of Science,"Chinese University of Hong Kong, The",BIOL4120,Developmental Biology,3.00,LSM3233,Developmental Biology,4.00,True
Faculty of Science,"Chinese University of Hong Kong, The",MATH2010,Advanced Calculus I,3.00,MA2311,Techniques in Advanced Calculu,4.00,True
Faculty of Science,"Chinese University of Hong Kong, The",BIOL3410,General Microbiology,3.00,LSM3232,Microbiology,4.00,True
Faculty of Science,"Chinese University of Hong Kong, The",BCHE3040,Proteins and Enzymes,3.00,LSM3231,Protein Structure and Function,4.00,True
